race brownie  = 0
race groll  = -1
race darkelf  = 2
restrict level  = 10
restrict dexterity  = 30
profession ranger  = 2
profession thief  = 0
profession fighter  = -2
profession barbarian  = -2
attack clothes  =  59  3 11
attack sleather  =  67  2 12
attack hleather  =  64  1 13
attack chain  =  76  0 14
attack plate  =  100 0 15  
index  = 43
name  =  crossbow
sphere  = 6
hands  = 1
type  = 2
shield  = 0
ability  =  3 3 2
speed  = 6
fumble  = 5
race human  = 2
race elf  = 1
race dwarf  = 0
race halfling  = -1
race gnome  = -1
race half-orc  = -1
race half-ogre  = -2
race half-elf  = 0
race brownie  = 0
race groll  = -1
race darkelf  = 1
restrict level  = 20
restrict dexterity  = 30
profession ranger  = 0
profession fighter  = -1
profession barbarian  = -1
attack clothes  =  50  3  8
attack sleather  =  40  5  9
attack hleather  =  30  4 10
attack chain  =  20  3 11
attack plate  =  10  2 12  
index  = 44
name  =  sling
sphere  = 6
hands  = 1
type  = 1
shield  = 0
ability  =  3 3 2
speed  = 3
fumble  = 4
race human  = 0
race elf  = 0
race dwarf  = 1
race halfling  = 2
race gnome  = -1
race half-orc  = 2
race half-ogre  = 0
race half-elf  = 0
race brownie  = -1
race groll  = 0
race darkelf  = 0
restrict level  = 1
restrict dexterity  = 10
profession fighter  = -1
profession ranger  = 2
profession thief  = 0
profession assassin  = 0
profession druid  = -3
profession barbarian  = -1
attack clothes  =  51  1 13
attack sleather  =  76  1 14
attack hleather  =  74  0 15
attack chain  =  100 0 16
attack plate  =  100 0 17  
